,CollegeName,TotalRegistrations,State
823,KAKINDA INSTITUTE OF ENGINEERING AND TECHNOLOGY FOR WOMEN'S,2,Andhra Pradesh
824,KIET - KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY,2,Andhra Pradesh
829,ADARSH COLLEGE OF ENGINEERING,2,Andhra Pradesh
833,VITAP UNIVERSITY,2,Andhra Pradesh
834,VITAP,2,Andhra Pradesh
836,INTERNATIONAL SCHOOL OF TECHNOLOGY AND SCIENCES FOR WOMEN,2,Andhra Pradesh
839,VELAGAPUDI RAMAKRISHNA SIDDHARDHA ENGINEERING COLLEGE,2,Andhra Pradesh
841,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY KAKINADA,2,Andhra Pradesh
843,VELAGAPUDI RAMAKRISHNA SIDHHARTHA ENGINEERING COLLEGE,2,Andhra Pradesh
844,"NRI INSTITUTE OF TECHNOLOGY, AGIRIPALLI",2,Andhra Pradesh
851,KAKINADA INSTITUE OF ENGINEERING AND TECHNOLOGY FOR WOMENS,2,Andhra Pradesh
852,KAKINADA INSITUTE OF ENGINEERING AND TECHNOLOGY,2,Andhra Pradesh
856,JNTUA COLLEGE OF ENGINEERING KALIKIRI,2,Andhra Pradesh
860,Y.S.R ENGINEERING COLLEGE OF YOGI VEMANA UNIVERSITY,1,Andhra Pradesh
863,raghu institute of techology,1,Andhra Pradesh
864,pragati engineering college afflicted to Jawaharlal Nehru technological University Kakinada,1,Andhra Pradesh
867,mvgr college of engineering,1,Andhra Pradesh
874,ADITYA COLLEGE,1,Andhra Pradesh
875,ADITYA COLLEGE OF ENGINEERING & TECHNOLOGY,1,Andhra Pradesh
877,VVITU -VASIREDDY VENKATADRI INTERNATIONAL TECHNOLOGICAL UNIVERSITY,1,Andhra Pradesh
878,Vasireddy Venkatadri Institute of Technology,1,Andhra Pradesh
879,"Vellore Institute of technology, Amaravati",1,Andhra Pradesh
880,Vellore institute of technology ap,1,Andhra Pradesh
882,Vemu Institute of Technology,1,Andhra Pradesh
884,JNTU,1,Andhra Pradesh
888,"JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY KAKINADA, UCEK",1,Andhra Pradesh
889,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY OF KAKINADA,1,Andhra Pradesh
890,JAWAHARLAL NEHRU UNIVERSITY,1,Andhra Pradesh
891,JAWAHARLAL NEHRU UNIVERSITY KAKINADA,1,Andhra Pradesh
906,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY,1,Andhra Pradesh
907,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY ANANTAPUR,1,Andhra Pradesh
908,INTERNATIONAL SCHOOL OF TECHNOLOGY AND SCIENCE,1,Andhra Pradesh
911,JITS,1,Andhra Pradesh
912,JKC COLLEGE,1,Andhra Pradesh
913,JKC COLLEGE GUNTUR,1,Andhra Pradesh
917,JNTU COLLAGE OF KAKINDA,1,Andhra Pradesh
918,JNTU GV,1,Andhra Pradesh
919,JNTUA,1,Andhra Pradesh
920,JNTUA ANANTAPUR,1,Andhra Pradesh
921,JNTUA COLLEGE OF ENGINEERING,1,Andhra Pradesh
923,"JNTUA COLLEGE OF ENGINEERING, PULIVENDULA",1,Andhra Pradesh
930,JAGANS COLLEGE OF ENGINEERING TECHNOLOGY,1,Andhra Pradesh
937,JNTUK - JNTU COLLEGE OF ENGINEERING KAKINADA,1,Andhra Pradesh
938,JNTUK- JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY KAKINADA,1,Andhra Pradesh
939,JNTUK-NARASARAOPET ENGINEERING COLLEGE,1,Andhra Pradesh
948,KAKINADA INSTITUE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
950,KAKINADA INSTITUE OF ENGNEERING AND TECHONOLOGY,1,Andhra Pradesh
964,INTERNATIONAL SCHOOL OF TECHNOLOGY AND SCIENCE FOR WOMEN,1,Andhra Pradesh
980,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY-WOMEN,1,Andhra Pradesh
981,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY-WOMENS,1,Andhra Pradesh
982,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY FOR WOMENS,1,Andhra Pradesh
984,KAKINADA INSTITUTE OF ENGINEERING TECHNOLOGY FOR WOMEN,1,Andhra Pradesh
986,KAKINADA INSTITUTE OF ENGINNERING AND TECHNOLOGY,1,Andhra Pradesh
987,KAKINADA INSTITUTE OF ENGNEEERING AND TECHNOLOGY,1,Andhra Pradesh
989,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY - WOMEN,1,Andhra Pradesh
990,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY - WOMENS,1,Andhra Pradesh
991,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY -WOMEN,1,Andhra Pradesh
992,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY -WOMEN'S,1,Andhra Pradesh
993,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY -WOMENS,1,Andhra Pradesh
994,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY 2,1,Andhra Pradesh
1007,INTERNATIONAL SCHOOL OF TECHNOLOGIES AND SCIENCES FOR WOMENS,1,Andhra Pradesh
1009,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY WOMEN'S,1,Andhra Pradesh
1010,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY WOMENS,1,Andhra Pradesh
1011,"KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY, KORANGI",1,Andhra Pradesh
1018,KAKINADA INSTITUTE OF TECHNOLOGY AND ENGINEERING FOR WOMEN'S,1,Andhra Pradesh
1019,KAKINADA INSTITUTE OF TECHNOLOGY FOR WOMEN,1,Andhra Pradesh
1020,KAKINADA INSTITUTE OF TECHNOLOGY/KORANGI,1,Andhra Pradesh
1021,KAKINADA INSTITUTES OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1022,KAKINADA INSTITUTION OF ENGINEERING AND TECHNOLOGY FOR KIET-W,1,Andhra Pradesh
1023,KAKINADA INSTITUTION OF ENGINEERS AND TECHNOLOGY,1,Andhra Pradesh
1024,KAKINADA INSTITUTIONS OF ENGINEERING TECHNOLOGY,1,Andhra Pradesh
1026,KAKINADA INSTITUTIONS OF ENGINEERING TECHNOLOGY WOMENS,1,Andhra Pradesh
1029,KAKINADA INSTIUTIONS OF ENGINEERING AND TECHNOLOGY FOR WOMENS,1,Andhra Pradesh
1031,KAKINDA INSTITUTE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1035,KALLAM HARANADH REDDY INSTITUTE OF TECHNOLOGY,1,Andhra Pradesh
1037,KANDULA SREENIVASA REDDY MEMORIAL COLLEGE OF ENGINEERING,1,Andhra Pradesh
1044,KIEW-KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY FOR WOMEN,1,Andhra Pradesh
1047,KITS - KRISHANA CHATAINTYA INSTITUTE OF TECHNOLOGY AND SCL,1,Andhra Pradesh
1058,KIET - KAKINADA INSTITUTE OF TECHNOLOGY AND TECHNOLOGY,1,Andhra Pradesh
1059,KIET COLLEGE,1,Andhra Pradesh
1071,KIET WOMENS,1,Andhra Pradesh
1074,KIEW,1,Andhra Pradesh
1075,KIEW- KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY FOR WOMENS,1,Andhra Pradesh
1077,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SRICITY CHITTOOR,1,Andhra Pradesh
1083,KKR & KSR INSTITUTE OF TECHNOLOGIES AND SCIENCES,1,Andhra Pradesh
1084,KKR & KSR INSTITUTE OF TECHNOLOGY & SCIENCES,1,Andhra Pradesh
1085,KKR & KSR INSTITUTE OF TECHNOLOGY AND SCIENCE,1,Andhra Pradesh
1086,KKR & KSR Institute of Technology and Sciences,1,Andhra Pradesh
1087,KKR &KSR INSTITUTE OF TECHNOLOGY AND SCIENCES,1,Andhra Pradesh
1088,KL DEEMED TO BE UNIVERSITY,1,Andhra Pradesh
1097,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY DESIGN AND MANUFACTURING KURNOOL,1,Andhra Pradesh
1100,"KL UNIVERSITY,VIJAYAWADA",1,Andhra Pradesh
1103,KLEF,1,Andhra Pradesh
1106,KLU - K L University,1,Andhra Pradesh
1110,KMM INSTITUTE OF TECHNOLOGY AND SCIENCE,1,Andhra Pradesh
1113,KONERU LAKSHMAIAH DEEMED TO BE UNIVERSITY,1,Andhra Pradesh
1116,KONERU LAKSHMAIAH UNIVERSITY(KLU),1,Andhra Pradesh
1128,IIT TIRUPATI,1,Andhra Pradesh
1134,KRISHANAVENI ENGINEERING COLLEGE FOR WOMEN NARASARAOPET,1,Andhra Pradesh
1135,KRISHNA CHAITANYA INSTITUTE OF TECHNOLOGY AND SCIENCE,1,Andhra Pradesh
1136,KRISHNA UNIVERSITY MACHILIPATNAM,1,Andhra Pradesh
1138,KRUSHNA UNIVERSITY,1,Andhra Pradesh
1152,"LAKIREDDY BALI REDDY COLLEGE OF ENGINEERING,MYLAVARAM",1,Andhra Pradesh
1153,LAKIREDDY BALI REDDY COLLEGE OF ENGINNERING,1,Andhra Pradesh
1154,LAKIREDDY BALIREDDY COLLEGE OF OF ENGINEERING,1,Andhra Pradesh
1155,LAKIREDDYBALIREDDY COLLEGE OF ENGINEERING,1,Andhra Pradesh
1156,IIIT RGUKT NUZVID,1,Andhra Pradesh
1157,IIIT RGUKT RKV,1,Andhra Pradesh
1160,IIIT SRIKAKULAM,1,Andhra Pradesh
1165,LAKKIREDDY BALIREDDY COLLEGE OF ENGINEERING,1,Andhra Pradesh
1166,LAKKIREDDY BALIREDDY COLLEGE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1169,LENDI INSTITUE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1170,LENDI INSTITUTE OF ENGINEERING,1,Andhra Pradesh
1180,LOYOLA COLLEGE,1,Andhra Pradesh
1184,LAKKIREDDY BALI REDDY COLLEGE OF ENGINEERING,1,Andhra Pradesh
1186,"IIIT NUZVID,RGUKT",1,Andhra Pradesh
1188,MAHARAJ VIJAYRAM GAJAPATHI RAJ COLLEGE OF ENGINEERING,1,Andhra Pradesh
1189,MAHARAJ VIJAYRAM GAJAPATHI RAJ COLLEGE OF ENGINEERING (A),1,Andhra Pradesh
1192,M V G R COLLEGE OF ENGINEERING,1,Andhra Pradesh
1194,M.V.G.R COLLEGE OF ENGINEERING,1,Andhra Pradesh
1195,M.V.G.R. COLLEGE OF ENGINEERING,1,Andhra Pradesh
1198,MADANAPALL INSTITUTE OF TECHNOLOGY AND SCIENCE,1,Andhra Pradesh
1199,MADANAPALLE,1,Andhra Pradesh
1200,MADANAPALLE INSTITUTE OF TECHNOLOGY & SCIENCE-MITS,1,Andhra Pradesh
1201,MADANAPALLE INSTITUTE OF TECHNOLOGY & SCIENCED,1,Andhra Pradesh
1202,MADANAPALLE INSTITUTE OF TECHNOLOGY AND SCIENCES,1,Andhra Pradesh
1203,MADANAPALLE INSTITUTION OF TECHNOLOGY AND SCIENCE,1,Andhra Pradesh
1213,MADANPALLE INSTITUTE OF TECHNOLOGY AND SCIENCE,1,Andhra Pradesh
1215,MAHARAJ VIJAY RAM GANAPATHI RAJ COLLEGE OF ENGINEERING,1,Andhra Pradesh
1216,"MAHARAJ VIJAYARAM GAJAPATHI RAJ COLLEGE OF ENGINEERING , VIZIANAGARAM",1,Andhra Pradesh
1217,"MAHARAJ VIJAYARAM GAJAPATHI RAJ COLLEGE OF ENGINEERING, VIZIANAGARAM",1,Andhra Pradesh
1218,"MAHARAJ VIJAYARAM GAJAPATI RAJ COLLEGE OF ENGINEERING,VIZIANAGARAM",1,Andhra Pradesh
1219,MAHARAJ VIJAYRAM GAJAPATHI RAJ COLLEGE,1,Andhra Pradesh
1220,MALINENI SUSEELAMMA WOMEN'S ENGINEERING,1,Andhra Pradesh
1225,MAHARAJA VIJAYARAM GAJAPATHIRAJ COLLEGE OF ENGGINEERING,1,Andhra Pradesh
1226,MAHARAJA VIJAYARAM GAJAPATHIRAJ COLLEGE OF ENGINEERING,1,Andhra Pradesh
1251,MALINENI LAKSHMAIAH WOMEN'S ENGINEERING COLLGE,1,Andhra Pradesh
1261,MALLINENI LAKSHMAIAH WOMEN'S ENGINEERING COLLEGE,1,Andhra Pradesh
1262,MALLINENI SUSELAMMA WOMEN'S ENGINEERING COLLEGE,1,Andhra Pradesh
1269,MARIS STELLA COLLEGE,1,Andhra Pradesh
1276,MATURE VENKATA SUBBA RAO ENGINEERING COLLEGE,1,Andhra Pradesh
1289,HYNDHAVI,1,Andhra Pradesh
1303,MIRACLE SOFTWARE SYSTEMS,1,Andhra Pradesh
1308,MITS,1,Andhra Pradesh
1321,GPREC - G PULLA REDDY ENGINEERING COLLEGE,1,Andhra Pradesh
1325,MOHAN BABU UNIVERESITY,1,Andhra Pradesh
1327,MOHAN BABU UNVERSITY,1,Andhra Pradesh
1341,GVP-GAYATRI VIDYA PARISHAD COLLEGE FOR DEGREE AND PG COURSES,1,Andhra Pradesh
1342,GVR & S COLLEGE OF ENGINEERING AND TECHNOLOGY (AFF. JNTUK),1,Andhra Pradesh
1348,MVGR College of Engineering,1,Andhra Pradesh
1349,"MVGR College of Engineering, JNTUK Affiliated",1,Andhra Pradesh
1350,MVGR ENGINEERING COLLEGE,1,Andhra Pradesh
1351,MVGR college of engineering,1,Andhra Pradesh
1352,MVGR-MAHARAJ VIJAYARAM GAJAPATHIRAJ ENGINEERING COLLEGE (AUTONOMOUS ),1,Andhra Pradesh
1353,MVGRCE- Maharaj Vijayaram Gajapathi Raj College of engineering,1,Andhra Pradesh
1354,MVRG-MVGR COLLEGE OF ENGINEERING(AUTONOMOUS),1,Andhra Pradesh
1363,MVGR COLLEGE OF ENGINEERING (A),1,Andhra Pradesh
1376,"MVGR COLLEGE OF ENGINEERING CHINTALAVALASA, VIZIANAGARAM",1,Andhra Pradesh
1377,MVGR COLLEGE OF ENGINEERING VIZIANAGARAM,1,Andhra Pradesh
1378,MVGR COLLEGE OF ENGINEERING(A),1,Andhra Pradesh
1379,MVGR COLLEGE OG ENGINEERING (MVGRCE),1,Andhra Pradesh
1381,NARASARAOPET ENGINEERING COLLEGA,1,Andhra Pradesh
1384,Maharaj Vijayaram Gajapathi Raj College Of Engineering (Autonomous),1,Andhra Pradesh
1385,Maharaj Vijayaram Gajapathi Raj College of Engineering,1,Andhra Pradesh
1386,Maharaj Vijayaram Gajapathi Raj College of Engineering (Autonomous),1,Andhra Pradesh
1387,Maharaj Vijayaram Gajapathi Raj college of Engineering,1,Andhra Pradesh
1388,Maharaj vijayaram gajapathi raj College of engineering,1,Andhra Pradesh
1389,Maharaj vijayaram gajapathi raj college of engineering,1,Andhra Pradesh
1395,MVGR COLLEGE OF ENGINEERING -VZM,1,Andhra Pradesh
1396,NARAYANA ENGENEERING COLLEGE,1,Andhra Pradesh
1397,NARAYANA ENGINEERING COLLEGE NELLORE,1,Andhra Pradesh
1398,"NARAYANA ENGINEERING COLLEGE, GUDUR",1,Andhra Pradesh
1403,NAGARJUNA UNIVERSITY,1,Andhra Pradesh
1404,NAGARJUNA UNIVERSITY UNIVERSITY CAMPUS GUNTUR,1,Andhra Pradesh
1421,GPREC,1,Andhra Pradesh
1429,NB SCIENCE &PG COLLEGE,1,Andhra Pradesh
1430,NBKR INSTITUTE OF SCIENCE AND TECHNOLOY,1,Andhra Pradesh
1431,NBKRIST,1,Andhra Pradesh
1435,NATIONAL INSTITUTE OF TECHNOLOGY,1,Andhra Pradesh
1436,NATIONAL INSTITUTE OF TECHNOLOGY ANDHRAPRADESH,1,Andhra Pradesh
1440,NARASARAOPETA INSTITUTE OF TECHNOLOGY,1,Andhra Pradesh
1445,GNPT - GANAPATHI ENGINEERING COLLGE,1,Andhra Pradesh
1447,GODAVARI INSTITUTE OF ENGENEERING AND TECHNOLOGY,1,Andhra Pradesh
1451,GOVERNMENT COLLEGE AUTONOMOUS RAJAHMUNDRY,1,Andhra Pradesh
1457,"NATIONAL INSTITUTE OF TECHNOLOGY, ANDHRA PRADESH",1,Andhra Pradesh
1480,GITAM(GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT),1,Andhra Pradesh
1485,NIT ANDHRA,1,Andhra Pradesh
1486,NIT ANDHRAPRADESH,1,Andhra Pradesh
1487,NIT AP,1,Andhra Pradesh
1498,GITAM - GANDHI INSTITUTE OF TECHNOLOGY,1,Andhra Pradesh
1514,"NRI INSTITUTE OF TECHNOLOGY, AGIRIPALLI.",1,Andhra Pradesh
1515,"NRI INSTITUTE OF TECHNOLOGY, GUNTUR",1,Andhra Pradesh
1516,"NRI INSTITUTE OF TECHOLOGY , POTHAVARAPADU",1,Andhra Pradesh
1518,NRIIT,1,Andhra Pradesh
1524,GAYATRI VIDYA PARISHAD COLLAGE FOR DEGREE AND PG COURSES,1,Andhra Pradesh
1525,GAYATRI VIDYA PARISHAD COLLEGE FOR DEGREE AND PG COURSES(A),1,Andhra Pradesh
1526,GAYATRI VIDYA PARISHAD COLLEGE OF ENGINEERING FOR WOMEN,1,Andhra Pradesh
1527,GAYATRI VIDYA PARISHAD COLLEGE OF ENGINEERING VIZAG,1,Andhra Pradesh
1528,GAYATRI VIDYA PARISHAD OF ENGINEERING,1,Andhra Pradesh
1539,Nri Institute Of Technology,1,Andhra Pradesh
1541,GAYATHRI VIDYA PARISHAD COLLEGE FOR DEGREE AND PG COURSES A,1,Andhra Pradesh
1542,GAYATHRI VIDYA PARISHAD PG AND DEGREE COURSES(A),1,Andhra Pradesh
1543,GAYATRI VIDHYA PARISHAD COLLEGE FOR DEGREE AND PG COURSES,1,Andhra Pradesh
1544,GAYATRI VIDHYA PARISHAD COLLEGE OF ENGINEERING,1,Andhra Pradesh
1550,"OSMANIA DEGREE COLLEGE, KURNOOL",1,Andhra Pradesh
1555,NTTF,1,Andhra Pradesh
1566,PACE INSTITUE OF TECHNOLOGY AND SCIENCES,1,Andhra Pradesh
1567,PACE INSTITUTION OF TECHNOLOGY AND SCIENCES,1,Andhra Pradesh
1576,"G PULLA REDDY ENGINEERING COLLEGE, KURNOOL",1,Andhra Pradesh
1578,G. PULLAIAH COLLEGE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1583,PARVATHANENI BRAHMAYYA SIDDHARTHA COLLEGE OF ARTS & SCIENCE,1,Andhra Pradesh
1585,PBR VISVODAYA INSTITUTE OF TECHNOLOGY AND SCIENCE,1,Andhra Pradesh
1590,PSCMR,1,Andhra Pradesh
1591,PSCMR ENGENEERING COLLEGE,1,Andhra Pradesh
1593,POTTI SRI RAMULU CHALAVADI MALLIKARJUNA RAO COLLEGE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1594,POTTI SRIRAMULU CHALVADI MALLIKARJUNA RAO COLLEGE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1599,PRAKASAM ENGINEERING COLLEGE(JNTUK),1,Andhra Pradesh
1600,PRASAD V POTLURI SIDDHARTHA INSTITUTE OF TECHNOLOGY,1,Andhra Pradesh
1601,PRASAD V. POTLURI SIDDHARTHA INSTITUTE OF TECHNOLOGY,1,Andhra Pradesh
1602,"PRASAD V.POTLURI SIDDHARTHA INSTITUTE OF TECHNOLOGY, VIJAYAWADA",1,Andhra Pradesh
1609,QIS COLLEGE OF ENGINEERING,1,Andhra Pradesh
1610,"QIS COLLEGE OF ENGINEERING AND TECHNOLOGY, VENGAMUKKAPALEM, ONGOLE",1,Andhra Pradesh
1611,QISCET - QIS COLLEGE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1636,"RAGIV GANDHI UNIVERSITY OF KNOWLEDGE AND TECHNOLOGIES,R K VALLEY",1,Andhra Pradesh
1643,R V.R & J.C COLLEGE OF ENGINEERING,1,Andhra Pradesh
1645,R. V. R & J. C. COLLEGE OF ENGINEERING,1,Andhra Pradesh
1647,R.V.R & J. C COLLEGE OF ENGINEERING,1,Andhra Pradesh
1648,R.V.R & J.C CE,1,Andhra Pradesh
1649,R.V.R & J.C. COLLEGE OF ENGINEERING,1,Andhra Pradesh
1650,R.V.R &J.C College Of Engineering,1,Andhra Pradesh
1652,RAJEEV GANDHI MEMORIAL COLLAGE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1653,RAJEEV GANDHI MEMORIAL COLLEGE,1,Andhra Pradesh
1654,RAJEEV GANDHI MEMORIAL COLLEGE AND ENGINEERING TECHNOLOGY,1,Andhra Pradesh
1656,RAJEEV GANDHI MEMORIAL COLLEGE OF ENGINEERING AND,1,Andhra Pradesh
1658,RAJEEV GANDHI MEMORIAL COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),1,Andhra Pradesh
1659,R.V.R &JC COLLEGE OF ENGINEERING,1,Andhra Pradesh
1662,R.V.R. & J.C.College Of Engineering,1,Andhra Pradesh
1663,R.V.R. AND J.C. COLLEGE OF ENGINEERING,1,Andhra Pradesh
1664,R.V.R. J.C. COLLEGE OF ENGINEERING,1,Andhra Pradesh
1666,RAGHAVENDRA INSTITUTE OF PHARMACEUTICAL EDUCATION AND RESEARCH,1,Andhra Pradesh
1667,RAGHU ENGINEERING COLLEGE AFFILIATED BY JNTV,1,Andhra Pradesh
1668,RAJEEV GANDHI MEMORIAL COLLEGE OF ENGINNERING AND TECHNOLOGY,1,Andhra Pradesh
1669,RAJEEV GANDHI MEMORIAL INSTITUTE OF TECHNOLOGY,1,Andhra Pradesh
1670,RAJEEV GANDHI MEMORIAL INSTITUTE OF TECHNOLOGY AND ENGINEERING,1,Andhra Pradesh
1671,RAJEEV GANDI MEMORIAL COLLAGE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1672,RAJEEV GANDI MEMORIAL COLLEGE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1673,RAJEEV GHANDHI MEMORIAL COLLEGE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1674,"RAJIV GANDHI INSTITUTE OF KNOWLEDGE AND TECHNOLOGIES ,RK VALLEY",1,Andhra Pradesh
1675,RAJIV GANDHI INSTITUTE OF TECHNOLOGIES NUZVID,1,Andhra Pradesh
1676,RAJIV GANDHI MEMORIAL COLLEGE NANDYAL,1,Andhra Pradesh
1679,RAJAMAHENDRI INSTITUTE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1692,ELURU COLLEGE OF ENGINEERING,1,Andhra Pradesh
1693,ELURU COLLEGE OF ENGINEERING ANDTECHNOLOGY,1,Andhra Pradesh
1697,RAJEEV GANDHI MEMORIAL COLLEGE OF ENGINEERING AND TECHNOLOGY NANDHYAL,1,Andhra Pradesh
1699,RAJEEV GANDHI MEMORIAL COLLEGE OF ENGINEERING AND TECHNOLOGY- AUTONOMOUS,1,Andhra Pradesh
1700,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES - RKVALLEY,1,Andhra Pradesh
1701,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES - SRIKAKULAM,1,Andhra Pradesh
1702,RAJIV GANDHI MEMORIAL COLLEGE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1703,RAJIV GANDHI UNIVERSITY AND KNOWLEDGE TECHNOLOGIES,1,Andhra Pradesh
1704,RAJIV GANDHI UNIVERSITY KF KNOWLEDGR AND TECHNOLOGY,1,Andhra Pradesh
1705,"RAJIV GANDHI UNIVERSITY KNOWLEDGE TECHNOLOGIES, NUZVID",1,Andhra Pradesh
1706,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE AND TECHNOLOGIES -NUZVID,1,Andhra Pradesh
1707,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE AND TECHNOLOGIES RK VALLEY IIIT IDUPULAPAYA KADAPA,1,Andhra Pradesh
1708,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE AND TECHNOLOGIES RKVALLEY,1,Andhra Pradesh
1712,"RAJIV GANDHI UNIVERSITY OF KNOWLEDGE AND TECHNOLOGIES,SRIKAKULAM",1,Andhra Pradesh
1713,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE AND TECHNOLOGIES-NUZVID,1,Andhra Pradesh
1714,RAJEEV GANDHI MEMORIAL COLLEGE OF ENGINEERING AND TECHNOLOGY AUTONOMOUS,1,Andhra Pradesh
1720,DVR & DR HS MIC COLLEGE OF TECHNOLOGY,1,Andhra Pradesh
1721,DVR &DRHS MIC COLLEGE OF TECHNOLOGY,1,Andhra Pradesh
1722,DVR DR HS MIC COLLEGE OF TECHNOLOGY,1,Andhra Pradesh
1725,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE AND TECHNOLOGY ONGOLE,1,Andhra Pradesh
1726,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE AND TECHNOLOGY RK VALLEY UDUPU,1,Andhra Pradesh
1729,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE AND TECNOLOGIES ONGOLE,1,Andhra Pradesh
1730,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES (AUTONOMOUS),1,Andhra Pradesh
1732,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGY NUZVID,1,Andhra Pradesh
1733,"RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGY, RK VALLEY",1,Andhra Pradesh
1736,RAMACHANDRA COLLEGE OF ENGINEERING VATLUR,1,Andhra Pradesh
1737,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES ANDHRA PRADESH,1,Andhra Pradesh
1739,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES RK VALLEY,1,Andhra Pradesh
1740,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES RKVALLEY,1,Andhra Pradesh
1741,"RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES, ANDHRA PRADESH",1,Andhra Pradesh
1745,"RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES, IIIT RK VALLEY",1,Andhra Pradesh
1746,"RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES, ONGOLE CAMPUS",1,Andhra Pradesh
1756,RAYALASEMA UNIVERSITY,1,Andhra Pradesh
1759,"RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES,RK VALLEY",1,Andhra Pradesh
1760,"RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES,SRIKAKULAM",1,Andhra Pradesh
1762,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES-SRIKAKULAM,1,Andhra Pradesh
1773,DR.K.V. SUBBA REDDY INSTITUTE OF TECHNOLOGY,1,Andhra Pradesh
1780,RGUKT IIIT NUZVID,1,Andhra Pradesh
1782,RAYALASEMA UNIVERSITY COLLEGE OF ENGINEERING,1,Andhra Pradesh
1784,RAYAPATI VENKATA RANGARAO & JAGARLAMUDI CHANDRAMOULI,1,Andhra Pradesh
1790,RGM,1,Andhra Pradesh
1791,RGM COLLAGE OF ENGINEERING,1,Andhra Pradesh
1792,RGM COLLAGE OF ENGINEERING AND TECHNOLOGY,1,Andhra Pradesh
1793,RGM COLLEGE OF ENGINEERING,1,Andhra Pradesh
1796,DR LANKAPALLI BULLAYA COLLEGE OF ENGINEERING,1,Andhra Pradesh
1798,DR PAUL RAJ ENGINEERING COLLEGE/JNTUK,1,Andhra Pradesh
